,是否印標,印標人員,Tracking ID,尾碼,SKU ID,Counting Qty,Unnamed: 6,Tracking ID.1,Gruop ID,Status,Sku ID,Sku Name,Countign Qty,Supplier ID,Supplier Name,Unnamed: 15,領標時間,DATE,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24
201,V,103001.0,TTWK000519538,21,8289151821_94140811233,28.0,8289151821,TTWK000519538,GINTWK0002203100517,Counted,8289151821_94140811233,Dr.Hsieh達特醫LabSmart精華30ml 現貨 蝦皮直送:膠原蛋白精華30ml,28.0,正常,28.0,NO,sp99073@shopee.com,2022-03-11 10:24:24,752365,TW_洸鼎生物科技有限公司(Consignment),詳情質檢,詳情質檢,,,
202,V,103001.0,TTWK000519534,63,11225889363_104947785115,60.0,11225889363,TTWK000519534,GINTWK0002203100449,Counted,11225889363_104947785115,艾爾絲 3D醫用口罩 KF立體口罩(10入/雙鋼印/醫療級口罩) 蝦皮直送 現貨:新款-曜石黑,60.0,正常,60.0,NO,sp0386@shopee.com,2022-03-11 10:24:04,742334,TW_聚茂生技股份有限公司(Consignment),詳情質檢,詳情質檢,,,
203,V,103001.0,TTWK000523792,25,3997290225_76905223610,2.0,3997290225,TTWK000523792,GINTWK0002203100492,Counted,3997290225_76905223610,E-books U5 大容量旅行防震隨身碟收納包 現貨 蝦皮直送:玫瑰金,2.0,正常,2.0,NO,sp0851@shopee.com,2022-03-11 10:21:07,743331,TW_中景科技股份有限公司(Consignment),詳情質檢,詳情質檢,,,
204,V,103001.0,TTWK000519533,63,11225889363_104947785116,60.0,11225889363,TTWK000519533,GINTWK0002203100450,Counted,11225889363_104947785116,艾爾絲 3D醫用口罩 KF立體口罩(10入/雙鋼印/醫療級口罩) 蝦皮直送 現貨:新款-雪白,60.0,正常,60.0,NO,sp0386@shopee.com,2022-03-11 10:19:35,742334,TW_聚茂生技股份有限公司(Consignment),詳情質檢,詳情質檢,,,
205,V,103001.0,TTWK000523790,21,8289151821_94140811243,28.0,8289151821,TTWK000523790,GINTWK0002203100518,Counted,8289151821_94140811243,Dr.Hsieh達特醫LabSmart精華30ml 現貨 蝦皮直送:維生素c醣苷精華30ml,28.0,正常,28.0,NO,sp99073@shopee.com,2022-03-11 10:17:59,752365,TW_洸鼎生物科技有限公司(Consignment),詳情質檢,詳情質檢,,,
206,V,103001.0,TTWK000519531,63,8989160563_94140768551,50.0,8989160563,TTWK000519531,GINTWK0002203100505,Checking,8989160563_94140768551,Dr.Hsieh達特醫 20%杏仁酸深層煥膚精華1+1組 現貨 蝦皮直送:20%杏仁酸15ml+30ml,50.0,正常,50.0,NO,sp0851@shopee.com,2022-03-11 10:17:12,752365,TW_洸鼎生物科技有限公司(Consignment),詳情質檢,詳情質檢,,,
207,V,103001.0,TTWK000519532,65,10147774265_124130507926,60.0,10147774265,TTWK000519532,GINTWK0002203100511,Counted,10147774265_124130507926,聚泰科技 KF高效能3層醫療級 醫療口罩 韓式立體口罩 雙鋼印 KF94 (10入/盒) 蝦皮直送 現貨:蜜桃,60.0,正常,60.0,NO,sp0386@shopee.com,2022-03-11 10:14:09,742334,TW_聚茂生技股份有限公司(Consignment),詳情質檢,詳情質檢,,,
208,V,103001.0,TTWK000523789,35,11131720635_111652114034,10.0,11131720635,TTWK000523789,GINTWK0002203100519,Counted,11131720635_111652114034,Dr.Hsieh達特醫 五倍保溼膠50ml 蝦皮直送 現貨:50ml,10.0,正常,10.0,NO,sp99073@shopee.com,2022-03-11 10:12:05,752365,TW_洸鼎生物科技有限公司(Consignment),詳情質檢,詳情質檢,,,
209,V,103001.0,TTWK000519523,65,10147774265_124130507927,60.0,10147774265,TTWK000519523,GINTWK0002203100512,Counted,10147774265_124130507927,聚泰科技 KF高效能3層醫療級 醫療口罩 韓式立體口罩 雙鋼印 KF94 (10入/盒) 蝦皮直送 現貨:迷霧藍(蒼青),60.0,正常,60.0,NO,sp0386@shopee.com,2022-03-11 10:09:47,742334,TW_聚茂生技股份有限公司(Consignment),詳情質檢,詳情質檢,,,
210,V,103001.0,TTWK000519510,63,11225889363_123994607336,58.0,11225889363,TTWK000519510,GINTWK0002203100513,Counted,11225889363_123994607336,艾爾絲 3D醫用口罩 KF立體口罩(10入/雙鋼印/醫療級口罩) 蝦皮直送 現貨:新款-鐵灰,58.0,正常,58.0,NO,sp0386@shopee.com,2022-03-11 10:08:36,742334,TW_聚茂生技股份有限公司(Consignment),詳情質檢,詳情質檢,,,
211,V,103001.0,TTWK000523788,21,8289151821_84140811323,28.0,8289151821,TTWK000523788,GINTWK0002203100515,Counted,8289151821_84140811323,Dr.Hsieh達特醫LabSmart精華30ml 現貨 蝦皮直送:藍銅胜肽精華30ml,28.0,正常,28.0,NO,sp99073@shopee.com,2022-03-11 10:08:35,752365,TW_洸鼎生物科技有限公司(Consignment),詳情質檢,詳情質檢,,,
212,V,103001.0,TTWK000523783,70,10770293170_122147596370,3.0,10770293170,TTWK000523783,GINTWK0002203100491,Counted,10770293170_122147596370,Type C音源轉接線 Type C 轉 3.5mm 音源孔轉接線- X87 蝦皮直送 現貨:黑色,3.0,正常,3.0,NO,sp0851@shopee.com,2022-03-11 10:08:12,743331,TW_中景科技股份有限公司(Consignment),詳情質檢,詳情質檢,,,
213,V,103001.0,TTWK000502288,63,11225889363_123994607336,2.0,11225889363,TTWK000502288,GINTWK0002203100513,Counted,11225889363_123994607336,艾爾絲 3D醫用口罩 KF立體口罩(10入/雙鋼印/醫療級口罩) 蝦皮直送 現貨:新款-鐵灰,2.0,Exception,2.0,NO,sp0386@shopee.com,2022-03-11 10:07:52,742334,TW_聚茂生技股份有限公司(Consignment),詳情,詳情,,,
214,V,103001.0,TTWK000523782,73,8289152773_84140966924,2.0,8289152773,TTWK000523782,GINTWK0002203100493,Counted,8289152773_84140966924,E-books B36 18650充電式鋰單電池-2600mAh 現貨 蝦皮直送:單一規格,2.0,正常,2.0,NO,sp0851@shopee.com,2022-03-11 10:07:10,743331,TW_中景科技股份有限公司(Consignment),詳情質檢,詳情質檢,,,
215,V,103001.0,TTWK000519530,07,11425223207_66904987575,3.0,11425223207,TTWK000519530,GINTWK0002203100494,Counted,11425223207_66904987575,E-books S75 入耳式 重低音 線控耳機 高音質 鋁合金 耳塞式耳機 有線耳機 音樂 耳麥 現貨 蝦皮直送:S75,3.0,正常,3.0,NO,sp0851@shopee.com,2022-03-11 10:04:51,743331,TW_中景科技股份有限公司(Consignment),詳情質檢,詳情質檢,,,
216,V,103001.0,TTWK000523770,75,15918596275_140866628600,10.0,15918596275,TTWK000523770,GINTWK0002203100481,Counted,15918596275_140866628600,東野 成人醫療口罩10入/盒 原石系列 禮盒精裝版 (台灣製/雙鋼印/附夾鏈袋) 現貨 蝦皮直送:藍瑪瑙,10.0,正常,10.0,NO,sp3341@shopee.com,2022-03-11 10:03:13,1823898,TW_龜婦有限公司(Consignment),詳情質檢,詳情質檢,,,
217,V,103001.0,TTWK000523781,50,7697247750_56905174124,3.0,7697247750,TTWK000523781,GINTWK0002203100496,Counted,7697247750_56905174124,E-books S96 入耳耳機 高音質 鋁合金 耳塞式 有線耳機 音樂 耳麥 磁吸 蝦皮直送:粉,3.0,正常,3.0,NO,sp0851@shopee.com,2022-03-11 10:02:13,743331,TW_中景科技股份有限公司(Consignment),詳情質檢,詳情質檢,,,
218,V,103001.0,TTWK000523769,87,12213940687_86660020831,10.0,12213940687,TTWK000523769,GINTWK0002203100482,Counted,12213940687_86660020831,東野 成人醫療口罩10入/盒 獵人聯名 (台灣製/雙鋼印/附夾鏈袋) 蝦皮直送 現貨:新款-Q版西索,10.0,正常,10.0,NO,sp3341@shopee.com,2022-03-11 10:02:04,1823898,TW_龜婦有限公司(Consignment),詳情質檢,詳情質檢,,,
219,V,103001.0,TTWK000523787,21,8289151821_94140811232,14.0,8289151821,TTWK000523787,GINTWK0002203100516,Counted,8289151821_94140811232,Dr.Hsieh達特醫LabSmart精華30ml 現貨 蝦皮直送:積雪草萃取精華30ml,14.0,正常,14.0,NO,sp99073@shopee.com,2022-03-11 10:01:35,752365,TW_洸鼎生物科技有限公司(Consignment),詳情質檢,詳情質檢,,,
220,V,103001.0,TTWK000523768,75,15918596275_140866628597,10.0,15918596275,TTWK000523768,GINTWK0002203100480,Counted,15918596275_140866628597,東野 成人醫療口罩10入/盒 原石系列 禮盒精裝版 (台灣製/雙鋼印/附夾鏈袋) 現貨 蝦皮直送:水彩大理石,10.0,正常,10.0,NO,sp3341@shopee.com,2022-03-11 10:00:03,1823898,TW_龜婦有限公司(Consignment),詳情質檢,詳情質檢,,,
221,V,103001.0,TTWK000523780,61,12547478461_103797714669,3.0,12547478461,TTWK000523780,GINTWK0002203100498,Counted,12547478461_103797714669,快速穩定網路線 超高速 Cat6 傳輸網路線(5M)-REC6 蝦皮直送 現貨:黑色,3.0,正常,3.0,NO,sp0851@shopee.com,2022-03-11 09:59:39,743331,TW_中景科技股份有限公司(Consignment),詳情質檢,詳情質檢,,,
222,V,103001.0,TTWK000519525,75,15918596275_140866628595,10.0,15918596275,TTWK000519525,GINTWK0002203100479,Counted,15918596275_140866628595,東野 成人醫療口罩10入/盒 原石系列 禮盒精裝版 (台灣製/雙鋼印/附夾鏈袋) 現貨 蝦皮直送:粉彩磨石,10.0,正常,10.0,NO,sp3341@shopee.com,2022-03-11 09:58:23,1823898,TW_龜婦有限公司(Consignment),詳情質檢,詳情質檢,,,
223,V,103001.0,TTWK000523779,23,10425227023_111388350936,2.0,10425227023,TTWK000523779,GINTWK0002203100497,Counted,10425227023_111388350936,E-books T40 晶片ATM讀卡機 現貨 蝦皮直送,2.0,正常,2.0,NO,sp0851@shopee.com,2022-03-11 09:57:09,743331,TW_中景科技股份有限公司(Consignment),詳情質檢,詳情質檢,,,
224,V,103001.0,TTWK000523786,30,3697280430_27200401257,10.0,3697280430,TTWK000523786,GINTWK0002203100514,Counted,3697280430_27200401257,Dr.Hsieh達特醫 全效控油防曬隔離液(白色)/CC液(潤色) SPF50★★★ 50ml(官方直營) 蝦皮直送:白色,10.0,正常,10.0,NO,sp99073@shopee.com,2022-03-11 09:56:44,752365,TW_洸鼎生物科技有限公司(Consignment),詳情質檢,詳情質檢,,,
225,V,103001.0,TTWK000523767,62,13513930062_102596573379,10.0,13513930062,TTWK000523767,GINTWK0002203100474,Counted,13513930062_102596573379,東野 成人醫療口罩50入/盒 台灣製 雙鋼印 蝦皮直送 現貨:藍(成人),10.0,正常,10.0,NO,sp3341@shopee.com,2022-03-11 09:55:41,1823898,TW_龜婦有限公司(Consignment),詳情質檢,詳情質檢,,,
226,V,103001.0,TTWK000523778,30,10670289930_122147419515,3.0,10670289930,TTWK000523778,GINTWK0002203100495,Counted,10670289930_122147419515,超靜音滑鼠 六鍵式超靜音無線滑鼠- RM13 蝦皮直送 現貨:粉色,3.0,正常,3.0,NO,sp0851@shopee.com,2022-03-11 09:55:15,743331,TW_中景科技股份有限公司(Consignment),詳情質檢,詳情質檢,,,
227,V,103001.0,TTWK000523772,17,8489151617_66905074447,50.0,8489151617,TTWK000523772,GINTWK0002203100463,Counted,8489151617_66905074447,Dr.Hsieh達特醫 淡斑植萃美白凝膠15ml 蝦皮直送:一入,50.0,正常,50.0,NO,sp99073@shopee.com,2022-03-11 09:51:44,752365,TW_洸鼎生物科技有限公司(Consignment),詳情質檢,詳情質檢,,,
228,V,103001.0,TTWK000470369,52,2989869652_76922524238,10.0,2989869652,TTWK000470369,GINTWK0002203100529,Counted,2989869652_76922524238,Red Seal 紐西蘭牙膏多款選(蜂膠/小蘇打/檸檬/礦物質/煙漬美白/草本) 蝦皮直送:草本礦物質110g,10.0,正常,10.0,NO,sp0851@shopee.com,2022-03-11 12:47:55,709931,TW_合掌商行(Consignment),詳情質檢,,,,
229,V,103001.0,TTWK000519574,52,2989869652_76922524238,86.0,2989869652,TTWK000519574,GINTWK0002203100529,Counted,2989869652_76922524238,Red Seal 紐西蘭牙膏多款選(蜂膠/小蘇打/檸檬/礦物質/煙漬美白/草本) 蝦皮直送:草本礦物質110g,86.0,正常,86.0,NO,sp0851@shopee.com,2022-03-11 12:47:33,709931,TW_合掌商行(Consignment),詳情質檢,詳情質檢,,,
230,V,103001.0,TTWK000470368,52,2989869652_76922524237,240.0,2989869652,TTWK000470368,GINTWK0002203100539,Counted,2989869652_76922524237,Red Seal 紐西蘭牙膏多款選(蜂膠/小蘇打/檸檬/礦物質/煙漬美白/草本) 蝦皮直送:小蘇打100g,240.0,正常,240.0,NO,sp0851@shopee.com,2022-03-11 12:35:11,709931,TW_合掌商行(Consignment),詳情質檢,詳情質檢,,,
231,V,103001.0,TTWK000523821,37,11425958437_36923669567,12.0,11425958437,TTWK000523821,GINTWK0002203100538,Counted,11425958437_36923669567,刷樂 Shallop 高拉力牙線棒 400支 現貨 蝦皮直送:1包,12.0,正常,12.0,NO,sp0851@shopee.com,2022-03-11 12:15:37,1188152,TW_刷樂國際股份有限公司(Consignment),詳情質檢,詳情質檢,,,
232,V,103001.0,TTWK000523820,85,10725926785_111417609317,18.0,10725926785,TTWK000523820,GINTWK0002203100537,Counted,10725926785_111417609317,刷樂 Shallop 超細滑潔舌牙線棒 50支x3包 現貨 蝦皮直送:3包,18.0,正常,18.0,NO,sp0851@shopee.com,2022-03-11 12:13:29,1188152,TW_刷樂國際股份有限公司(Consignment),詳情質檢,詳情質檢,,,
233,V,103001.0,TTWK000523805,12,11025224612_160610465572,15.0,11025224612,TTWK000523805,GINTWK0002203100489,Counted,11025224612_160610465572,Dr.Hsieh達特醫 LabSmart 面膜 10片組 蝦皮直送:膠原蛋白面膜10片,15.0,正常,15.0,NO,sp0851@shopee.com,2022-03-11 12:09:29,752365,TW_洸鼎生物科技有限公司(Consignment),詳情質檢,詳情質檢,,,
234,V,103001.0,TTWK000519548,39,12206441039_112322854780,10.0,12206441039,TTWK000519548,GINTWK0002203100213,Counted,12206441039_112322854780,偉嘉 貓咪主食罐頭24罐組(185g/入)海陸饗宴餐/海洋鮮魚餐 蝦皮直送 現貨:貓食濕糧 海陸饗宴餐185gx24入,10.0,正常,10.0,NO,sp99073@shopee.com,2022-03-11 12:07:27,1010949,TW_愛上大數據股份有限公司(Consignment),詳情質檢,詳情質檢,,,
235,V,103001.0,TTWK000523819,12,11025224612_152837573747,15.0,11025224612,TTWK000523819,GINTWK0002203100488,Counted,11025224612_152837573747,Dr.Hsieh達特醫 LabSmart 面膜 10片組 蝦皮直送:藍銅胜肽面膜10片,15.0,正常,15.0,NO,sp0851@shopee.com,2022-03-11 12:06:27,752365,TW_洸鼎生物科技有限公司(Consignment),詳情質檢,詳情質檢,,,
236,V,103001.0,TTWK000519547,45,13706411945_37250469802,3.0,13706411945,TTWK000519547,GINTWK0002203100217,Counted,13706411945_37250469802,SHEBA 金罐 貓咪主食罐多種口味任選 一箱24入 現貨 蝦皮直送 (部分即期):鮪魚及鮭魚(湯汁)85gx24入,3.0,正常,3.0,NO,sp99073@shopee.com,2022-03-11 12:00:39,1010949,TW_愛上大數據股份有限公司(Consignment),詳情質檢,詳情質檢,,,
237,V,103001.0,TTWK000519546,45,13706411945_130277386901,3.0,13706411945,TTWK000519546,GINTWK0002203100216,Counted,13706411945_130277386901,SHEBA 金罐 貓咪主食罐多種口味任選 一箱24入 現貨 蝦皮直送 (部分即期):白身鮪魚及鯛魚(魚凍)85gx24入,3.0,正常,3.0,NO,sp99073@shopee.com,2022-03-11 11:59:24,1010949,TW_愛上大數據股份有限公司(Consignment),詳情質檢,詳情質檢,,,
239,V,103001.0,TTWK000511371,89,14059698689_170641592562,2.0,14059698689,TTWK000511371,GINTWK0002203110260,Scanning,14059698689_170641592562,OPPO Reno7 Pro(12G/256G)6.5吋 5G智慧型手機 蝦皮直送:星雨藍,2.0,正常,2.0,NO,sp99029@shopee.com,2022-03-11 11:53:37,1196009,TW_台灣大哥大股份有限公司(Consignment),詳情入庫驗收,詳情入庫驗收,,,
240,V,103001.0,TTWK000523809,10,11325863510_111415526977,12.0,11325863510,TTWK000523809,GINTWK0002203100572,Counting,11325863510_111415526977,Marvis 薄荷系列牙膏85ml 蝦皮直送:甘草薄荷,0.0,正常,0.0,NO,sp0386@shopee.com,2022-03-11 11:52:22,709931,TW_合掌商行(Consignment),詳情計數,詳情計數,,,
241,V,103001.0,TTWK000511370,89,14059698689_170641592561,2.0,14059698689,TTWK000511370,GINTWK0002203110258,Scanning,14059698689_170641592561,OPPO Reno7 Pro(12G/256G)6.5吋 5G智慧型手機 蝦皮直送:星夜黑,2.0,正常,2.0,NO,sp99029@shopee.com,2022-03-11 11:50:00,1196009,TW_台灣大哥大股份有限公司(Consignment),詳情入庫驗收,詳情入庫驗收,,,
242,V,103001.0,TTWK000519537,52,2989869652_76922524235,66.0,2989869652,TTWK000519537,GINTWK0002203100528,Counted,2989869652_76922524235,Red Seal 紐西蘭牙膏多款選(蜂膠/小蘇打/檸檬/礦物質/煙漬美白/草本) 蝦皮直送:草本防蛀顧齒110g,66.0,正常,66.0,NO,sp0386@shopee.com,2022-03-11 11:49:15,709931,TW_合掌商行(Consignment),詳情質檢,詳情質檢,,,
243,V,103001.0,TTWK000470367,52,2989869652_76922524235,30.0,2989869652,TTWK000470367,GINTWK0002203100528,Counted,2989869652_76922524235,Red Seal 紐西蘭牙膏多款選(蜂膠/小蘇打/檸檬/礦物質/煙漬美白/草本) 蝦皮直送:草本防蛀顧齒110g,30.0,正常,30.0,NO,sp0386@shopee.com,2022-03-11 11:48:18,709931,TW_合掌商行(Consignment),詳情質檢,詳情質檢,,,
245,V,103001.0,TTWK000519550,18,10725981618_94171202224,5.0,10725981618,TTWK000519550,GINTWK0002203110012,Counted,10725981618_94171202224,統一 蜜豆奶 雞蛋/牛奶/草莓口味 250mlx24入/箱 三種口味 非基改黃豆 現貨 蝦皮直送:草莓口味,5.0,正常,5.0,NO,sp2771@shopee.com,2022-03-11 13:06:47,700803,TW_連盛食品股份有限公司(Consignment),詳情質檢,,,,
246,V,103001.0,TTWK000519575,52,2989869652_76922524234,114.0,2989869652,TTWK000519575,GINTWK0002203100573,Counted,2989869652_76922524234,Red Seal 紐西蘭牙膏多款選(蜂膠/小蘇打/檸檬/礦物質/煙漬美白/草本) 蝦皮直送:煙漬100g,114.0,正常,114.0,NO,sp0851@shopee.com,2022-03-11 13:05:39,709931,TW_合掌商行(Consignment),詳情質檢,詳情質檢,,,
247,V,103001.0,TTWK000470370,52,2989869652_76922524234,30.0,2989869652,TTWK000470370,GINTWK0002203100573,Counted,2989869652_76922524234,Red Seal 紐西蘭牙膏多款選(蜂膠/小蘇打/檸檬/礦物質/煙漬美白/草本) 蝦皮直送:煙漬100g,30.0,正常,30.0,NO,sp0851@shopee.com,2022-03-11 13:05:05,709931,TW_合掌商行(Consignment),詳情質檢,詳情質檢,,,
248,V,103001.0,TTWK000511373,68,12580430368_105664897556,5.0,12580430368,TTWK000511373,GINTWK0002203110255,Scanning,12580430368_105664897556,realme 9 Pro 5G S695 (8GB+128GB) 追光潮拍輕旗艦手機 蝦皮直送:星際銀,5.0,正常,5.0,NO,sp99029@shopee.com,2022-03-11 13:04:38,1196009,TW_台灣大哥大股份有限公司(Consignment),詳情入庫驗收,詳情入庫驗收,,,
249,V,103001.0,TTWK000523810,38,8689542338_111418495606,18.0,8689542338,TTWK000523810,GINTWK0002203100568,Counted,8689542338_111418495606,刷樂 Shallop 雙線超細滑牙線棒 50支x3包 現貨 蝦皮直送:3包,18.0,正常,18.0,NO,sp0386@shopee.com,2022-03-11 13:02:11,1188152,TW_刷樂國際股份有限公司(Consignment),詳情質檢,詳情質檢,,,
250,V,103001.0,TTWK000519549,39,12206441039_112322854781,9.0,12206441039,TTWK000519549,GINTWK0002203100214,Counted,12206441039_112322854781,偉嘉 貓咪主食罐頭24罐組(185g/入)海陸饗宴餐/海洋鮮魚餐 蝦皮直送 現貨:貓食濕糧 海洋鮮魚餐185gx24入,9.0,正常,9.0,NO,sp99073@shopee.com,2022-03-11 13:12:02,1010949,TW_愛上大數據股份有限公司(Consignment),詳情質檢,,,,
251,V,103001.0,TTWK000523813,44,10625956944_84170719911,12.0,10625956944,TTWK000523813,GINTWK0002203100564,Counted,10625956944_84170719911,刷樂 Shallop 全效護理/專業護理 漱口水 750ml (買1送1) 清新/酷涼/綠茶 現貨 蝦皮直送:酷涼口味750mlx2入,12.0,正常,12.0,NO,sp0386@shopee.com,2022-03-11 13:11:48,1188152,TW_刷樂國際股份有限公司(Consignment),詳情質檢,詳情質檢,,,
252,V,103001.0,TTWK000519552,82,11625977082_101419029890,15.0,11625977082,TTWK000519552,GINTWK0002203110011,Counted,11625977082_101419029890,統一 咖啡廣場300ml(24入) 現貨 蝦皮直送,15.0,正常,15.0,NO,sp2771@shopee.com,2022-03-11 13:11:24,700803,TW_連盛食品股份有限公司(Consignment),詳情質檢,詳情質檢,,,
253,V,103001.0,TTWK000511375,98,14759698198_152861230335,5.0,14759698198,TTWK000511375,GINTWK0002203110256,Scanning,14759698198_152861230335,OPPO Reno7 (8G/256G) 6.4吋 5G智慧型手機 蝦皮直送:星雨藍,5.0,正常,5.0,NO,sp99029@shopee.com,2022-03-11 13:11:18,1196009,TW_台灣大哥大股份有限公司(Consignment),詳情入庫驗收,詳情入庫驗收,,,
254,V,103001.0,TTWK000519551,18,10725981618_94171202225,12.0,10725981618,TTWK000519551,GINTWK0002203110013,Counted,10725981618_94171202225,統一 蜜豆奶 雞蛋/牛奶/草莓口味 250mlx24入/箱 三種口味 非基改黃豆 現貨 蝦皮直送:雞蛋口味,12.0,正常,12.0,NO,sp2771@shopee.com,2022-03-11 13:08:59,700803,TW_連盛食品股份有限公司(Consignment),詳情質檢,詳情質檢,,,
255,V,103001.0,TTWK000523812,65,8989529165_76923170015,12.0,8989529165,TTWK000523812,GINTWK0002203100569,Counted,8989529165_76923170015,刷樂 Shallop 極薄防蛀牙刷 3入 現貨 蝦皮直送:3入,12.0,正常,12.0,NO,sp0386@shopee.com,2022-03-11 13:08:39,1188152,TW_刷樂國際股份有限公司(Consignment),詳情質檢,詳情質檢,,,
257,V,103001.0,TTWK000523811,77,11225953377_101418259552,24.0,11225953377,TTWK000523811,GINTWK0002203100567,Counted,11225953377_101418259552,刷樂 Shallop 雙線超細滑牙線棒 250支 現貨 蝦皮直送:1盒,24.0,正常,24.0,NO,sp0386@shopee.com,2022-03-11 13:07:57,1188152,TW_刷樂國際股份有限公司(Consignment),詳情質檢,詳情質檢,,,
258,V,103001.0,TTWK000519561,61,10825887261_111416460281,2.0,10825887261,TTWK000519561,GINTWK0002203110075,Counted,10825887261_111416460281,茶裏王 白毫烏龍茶/台式綠茶/英式紅茶/日式無糖綠茶/青心烏龍茶無糖 600mlx24入箱 現貨 蝦皮直送:青心烏龍茶無糖,2.0,正常,2.0,NO,sp2771@shopee.com,2022-03-11 13:34:39,700803,TW_連盛食品股份有限公司(Consignment),詳情質檢,,,,
259,V,103001.0,TTWK000519560,61,10825887261_94169405745,3.0,10825887261,TTWK000519560,GINTWK0002203110085,Counted,10825887261_94169405745,茶裏王 白毫烏龍茶/台式綠茶/英式紅茶/日式無糖綠茶/青心烏龍茶無糖 600mlx24入箱 現貨 蝦皮直送:日式無糖綠茶,3.0,正常,3.0,NO,sp2771@shopee.com,2022-03-11 13:33:55,700803,TW_連盛食品股份有限公司(Consignment),詳情質檢,詳情質檢,,,
260,V,103001.0,TTWK000519559,61,10825887261_111416460280,3.0,10825887261,TTWK000519559,GINTWK0002203110086,Counted,10825887261_111416460280,茶裏王 白毫烏龍茶/台式綠茶/英式紅茶/日式無糖綠茶/青心烏龍茶無糖 600mlx24入箱 現貨 蝦皮直送:英式紅茶,3.0,正常,3.0,NO,sp2771@shopee.com,2022-03-11 13:33:17,700803,TW_連盛食品股份有限公司(Consignment),詳情質檢,詳情質檢,,,
261,V,103001.0,TTWK000523818,84,11125951384_66923536636,12.0,11125951384,TTWK000523818,GINTWK0002203100570,Counted,11125951384_66923536636,刷樂 Shallop 扁線牙線棒 150支(衛生包) 現貨 蝦皮直送:1包,12.0,正常,12.0,NO,sp0386@shopee.com,2022-03-11 13:32:46,1188152,TW_刷樂國際股份有限公司(Consignment),詳情質檢,詳情質檢,,,
263,V,103001.0,TTWK000519570,33,10525910633_111417061777,12.0,10525910633,TTWK000519570,GINTWK0002203100581,Counted,10525910633_111417061777,刷樂 Shallop 經典牙刷 6入 現貨 蝦皮直送:6入,12.0,正常,12.0,NO,sp0386@shopee.com,2022-03-11 13:30:46,1188152,TW_刷樂國際股份有限公司(Consignment),詳情質檢,詳情質檢,,,
264,V,103001.0,TTWK000519558,61,10825887261_94169405746,3.0,10825887261,TTWK000519558,GINTWK0002203110084,Counted,10825887261_94169405746,茶裏王 白毫烏龍茶/台式綠茶/英式紅茶/日式無糖綠茶/青心烏龍茶無糖 600mlx24入箱 現貨 蝦皮直送:台式綠茶,3.0,正常,3.0,NO,sp2771@shopee.com,2022-03-11 13:29:35,700803,TW_連盛食品股份有限公司(Consignment),詳情質檢,詳情質檢,,,
265,V,103001.0,TTWK000523817,34,11625959534_111418517615,12.0,11625959534,TTWK000523817,GINTWK0002203100582,Counted,11625959534_111418517615,刷樂 Shallop 極薄護齦牙刷 3入 現貨 蝦皮直送:3入,12.0,正常,12.0,NO,sp0386@shopee.com,2022-03-11 13:29:32,1188152,TW_刷樂國際股份有限公司(Consignment),詳情質檢,詳情質檢,,,
267,V,103001.0,TTWK000519557,38,11325978038_111419073909,5.0,11325978038,TTWK000519557,GINTWK0002203110083,Counted,11325978038_111419073909,統一(H2O)純水600mlx24入/箱 現貨 蝦皮直送:600mlx24入/箱,5.0,正常,5.0,NO,sp2771@shopee.com,2022-03-11 13:28:42,700803,TW_連盛食品股份有限公司(Consignment),詳情質檢,詳情質檢,,,
268,V,103001.0,TTWK000519556,50,10125977650_111419035510,36.0,10125977650,TTWK000519556,GINTWK0002203110063,Counted,10125977650_111419035510,統一 麥香紅茶/奶茶/綠茶 300mlx24入 麥香最對味 現貨 蝦皮直送:紅茶,36.0,正常,36.0,NO,sp2771@shopee.com,2022-03-11 13:27:42,700803,TW_連盛食品股份有限公司(Consignment),詳情質檢,詳情質檢,,,
269,V,103001.0,TTWK000523816,30,10725962730_66923634562,12.0,10725962730,TTWK000523816,GINTWK0002203100583,Counted,10725962730_66923634562,刷樂 Shallop 兒童含氟漱口水 500ml 青蘋果/草莓 無酒精 溫和 現貨 蝦皮直送:草莓,12.0,正常,12.0,NO,sp0386@shopee.com,2022-03-11 13:27:03,1188152,TW_刷樂國際股份有限公司(Consignment),詳情質檢,詳情質檢,,,
270,V,103001.0,TTWK000523815,30,10725962730_66923634561,12.0,10725962730,TTWK000523815,GINTWK0002203100565,Counted,10725962730_66923634561,刷樂 Shallop 兒童含氟漱口水 500ml 青蘋果/草莓 無酒精 溫和 現貨 蝦皮直送:青蘋果,12.0,正常,12.0,NO,sp0386@shopee.com,2022-03-11 13:25:11,1188152,TW_刷樂國際股份有限公司(Consignment),詳情質檢,詳情質檢,,,
271,V,103001.0,TTWK000502306,72,11625854972_111415254239,1.0,11625854972,TTWK000502306,GINTWK0002203110028,Counted,11625854972_111415254239,滿漢大餐 蔥燒牛肉碗 碗裝 (6入/箱) 泡麵 現貨 蝦皮直送,1.0,正常,1.0,NO,sp2771@shopee.com,2022-03-11 13:24:42,700803,TW_連盛食品股份有限公司(Consignment),詳情質檢,詳情質檢,,,
